Date,RTGS_Vol,RTGS_Val,NEFT_Vol,NEFT_Val,AePS_Vol,AePS_Val,UPI_Vol,UPI_Val,IMPS_Vol,IMPS_Val,NACH Credit_Vol,NACH Credit_Val,NACH Debit_Vol,NACH Debit_Val,NETC_Vol,NETC_Val,BBPS_Vol,BBPS_Val,CTS_Vol,CTS_Val,CreditCard_POS_Vol,CreditCard_POS_Val,CreditCard_Ecommerce_Vol,CreditCard_Ecommerce_Val,DebitCard_POS_Vol,DebitCard_POS_Val,DebitCard_Ecommerce_Vol,DebitCard_Ecommerce_Val,PPI_POS_Vol,PPI_POS_Val,PPI_Ecommerce_Vol,PPI_Ecommerce_Val,NFS_ATM_Vol,NFS_ATM_Val,AePS_microATM_Vol,AePS_microATM_Val,Government_Securities_Clearing_Vol,Government_Securities_Clearing_Val,Forex_Clearing_Vol,Forex_Clearing_Val,Rupee_Derivatives_Vol,Rupee_Derivatives_Val,GSC_Holiday,Year,Month,Month_Name,FY
2024-11-05,9.5356,672543.712123271,300.76869,148972.63521606298,0.56,21.39,5280.91,85256.12,153.28,22797.14,107.11,4693.81,300.1,31000.52,114.54,184.61,91.8,4549.16,20.68,23392.71,31.98942,1744.9538768999998,37.0722,3289.0987407,26.90131,753.8985468,11.03834,416.9606599,4.24243,18.3045319,1.5327099999999998,94.847281,102.91,4831.73,33.66,911.92,0.05161,718014.529,0.037725,225723.17,0.00336,26355.0,False,2024,11,November,FY2024-25
2024-11-06,9.77658,635895.5880852729,286.52488,141125.659083005,0.56,20.42,5294.49,81865.72,148.65,22313.52,228.21,5390.91,25.73,4577.6,115.66,192.64,87.51,4068.65,19.13,22888.29,31.923160000000003,1717.4534033999998,44.34257,3756.8140422,27.55813,780.0733062,11.69517,473.1143823,4.3113399999999995,17.663942300000002,2.04277,130.0949161,102.16,4685.89,33.02,859.2,0.047,701236.006,0.06312,236174.12,0.0093,45452.6,False,2024,11,November,FY2024-25
2024-11-07,9.09215,617221.649268897,306.36888,140695.198003903,0.53,18.549999999999997,5212.97,77688.12,143.75,20938.51,158.11,5092.48,93.97,9566.88,116.3,198.88,84.85,4074.67,16.98,22069.3,31.22996,1660.7772064,44.384910000000005,3764.5713102,26.50358,764.4614984,11.3421,451.1400449,4.539409999999999,18.1225899,2.16125,152.32729659999998,99.24,4481.78,30.19,770.79,0.07914,742159.1033268,0.054505,274671.18,0.00517,31290.0,False,2024,11,November,FY2024-25
2024-11-08,10.22587,743085.72386488,296.50232,153189.318067694,0.56,20.0,5217.96,74332.91,140.2,20446.86,261.95,16934.809999999998,70.95,6622.67,119.81,204.97,81.72,3618.27,19.29,22719.49,32.66394,1673.4178697999998,40.97004,3359.3051549999996,27.218490000000003,776.84601,11.35642,419.4727316,4.1635800000000005,16.9122247,2.28485,160.7213078,101.63,4627.24,31.28,821.46,0.05919,716742.2390000001,0.087435,313143.26,0.00733,32705.0,False,2024,11,November,FY2024-25
2024-11-09,2.93237,32866.972893548,193.43671,34339.124165290996,0.62,22.82,5311.83,73528.63,136.64,17666.92,297.76,3664.24,35.94,2289.83,128.82,216.44,76.76,3056.52,,,31.17914,1407.6620501000002,31.99036,2045.8157963,24.80306,712.7544662,8.44936,273.2761999,4.5774799999999995,18.7718761,1.93469,127.4026486,103.24,4712.75,33.87,866.25,,,,,,,False,2024,11,November,FY2024-25
2024-11-10,1.15566,14075.112277469,160.78486,18362.614465622,0.66,21.57,5308.02,62533.33,124.74,12165.52,0.57,211.1,98.53,17079.85,131.08,217.25,70.11,2614.77,,,30.74785,1314.3892049,31.22351,1460.7863933,23.56086,647.4566961,7.93505,227.7673702,3.81361,19.7509794,1.77937,112.9283278,98.39,4142.65,32.97,763.14,,,,,,,False,2024,11,November,FY2024-25
2024-11-11,12.65771,734504.077782372,355.3439,160940.80616515,0.71,23.43,5345.5,82436.94,151.13,22395.37,121.88,7899.79,107.03,7231.74,116.58,197.17,88.59,3870.54,31.75,31226.6,52.842119999999994,2507.8916716,63.210049999999995,4207.4800437,37.02797,1086.5791218,15.91139,553.5809296,3.0870599999999997,17.9390694,2.33428,159.1103809,103.8,4710.37,40.74,987.74,0.07055,785476.8159572,0.0,0.0,0.00476,28256.0,False,2024,11,November,FY2024-25
2024-11-12,10.52553,690825.7957114519,297.26224,130807.866112227,0.75,24.19,5260.88,77463.41,144.07,20603.45,154.78,7308.24,38.03,4815.87,114.43,199.87,83.47,3284.05,24.04,27778.14,30.477109999999996,1503.3357662,41.04759,2893.7858610999997,25.41801,729.5420051000001,10.86323,402.8655113,4.72264,16.3493381,2.42013,172.378172,101.28,4513.28,38.23,939.72,0.04822,731778.5020000002,0.141785,460713.04,0.0055,26065.0,False,2024,11,November,FY2024-25
2024-11-13,10.18106,649380.878918665,278.94195,138231.563690133,0.72,23.2,5285.16,75100.7,140.36,19898.01,168.94,5691.21,16.25,3092.99,118.3,206.04,81.37,2876.79,20.93,24040.54,30.867320000000003,1431.565183,41.61175,2749.583569,25.75856,743.0947563,11.07789,385.6828682,4.80418,17.3069182,2.34175,162.093935,97.57,4282.39,35.02,872.95,0.06252,763219.3236658998,0.05482,262546.2,0.00718,33340.0,False,2024,11,November,FY2024-25
2024-11-14,10.4412,765434.464015268,276.35272,156102.225203654,0.6900000000000001,22.78,5226.87,73219.2,141.97,19893.46,161.34,7183.21,27.57,4349.22,121.25,211.97,79.9,2819.48,19.95,22892.27,31.420299999999997,1429.6817846,41.29673,2776.1449907,26.08047,752.4911946000002,10.9493,380.864368,4.84173,17.1325155,2.23015,153.5688082,95.16,4131.94,34.59,871.49,0.06121,796120.87,0.075205,352201.28,0.00612,52755.0,False,2024,11,November,FY2024-25
2024-11-15,5.39882,130288.919860822,228.3184,73540.644699762,0.75,24.13,5032.81,63789.6,130.76,16523.75,195.37,3817.66,115.51,9676.71,125.22,215.75,73.05,2366.98,6.94,8315.26,25.25215,1104.4172637,30.88695,1774.5830887000002,22.38923,665.1019815,8.75057,275.61297609999997,4.84413,17.2579032,1.86194,122.1367119,95.73,3985.92,32.53,804.01,,,,,,,False,2024,11,November,FY2024-25
2024-11-16,9.05544,287131.766326083,238.03847,88611.711097999,0.68,22.04,5258.89,69831.22,129.84,17118.19,129.38,5951.42,15.44,3130.18,129.21,218.93,74.32,2324.94,24.43,25061.99,24.97916,1023.6947859,21.3457,1361.6287836,21.86955,626.0758931,6.4979000000000005,212.1579167,3.94468,16.5895262,1.94623,145.6269379,97.72,4157.15,31.1,771.5,0.00138,16822.940000000002,0.0,0.0,0.0,0.0,False,2024,11,November,FY2024-25
2024-11-17,1.12058,12442.810687185,157.4444,17292.015456395002,0.7,21.65,5098.52,54171.35,113.52,10148.82,7.45,240.71999999999997,4.94,498.29,133.87,220.17,62.19,1653.43,,,34.990970000000004,1368.3867826,39.730059999999995,1559.6281834,24.68347,742.1759232,9.137,250.9881567,4.37734,21.4991439,1.56082,85.67335030000001,90.55,3506.22,25.68,625.94,,,,,,,False,2024,11,November,FY2024-25
2024-11-18,10.60762,700882.901000226,277.76282,129811.304075848,0.6900000000000001,21.790000000000003,5094.88,70983.16,135.49,19014.64,169.63,6923.629999999999,52.56,4837.32,119.76,200.4,81.69,2793.2,21.75,22576.96,58.83937,2558.0238226,72.71658,4343.6530841,39.35262,1200.2137198,16.77849,561.7025083000001,3.2833799999999997,17.0070965,2.00836,137.04237170000002,90.48,3803.91,30.59,773.1,0.06825,805232.7122949002,0.060085,298708.75,0.00526,31096.51,False,2024,11,November,FY2024-25
2024-11-19,10.73809,719640.1151950059,291.965,138193.15925070702,0.68,21.66,5027.08,69585.3,134.79,19012.96,89.89,7468.3,17.79,3846.47,113.9,200.02,76.8,2846.02,22.9,24894.09,32.121719999999996,1468.4240648,42.02277,2723.0361325,25.502540000000003,731.9127946,10.76884,380.7250576,4.75263,17.355467800000003,1.96992,134.79335260000002,88.24,3706.26,28.25,720.97,0.05342,755189.182,0.06171,280535.9,0.00644,49080.97,False,2024,11,November,FY2024-25
2024-11-20,8.21401,200473.24812101,235.79344,94571.082324547,0.7,21.7,5057.32,67834.29,128.64,17522.38,99.68,5522.13,38.41,6157.83,117.31,206.52,75.17,3030.77,15.69,19477.62,24.194730000000003,1067.4451806,30.54049,1978.361354,20.78224,591.8852128,8.351049999999999,302.5749481,4.88259,16.962103900000002,1.77726,120.1966214,86.61,3633.35,27.18,686.2,,,,,,,False,2024,11,November,FY2024-25
2024-11-21,10.16744,717160.078808581,255.45623,138431.36479538202,0.6900000000000001,21.64,5086.23,70642.19,131.14,19179.29,129.17,11534.24,39.19,4614.46,117.21,207.23,75.46,3165.29,21.09,23540.3,41.15118,1929.3221259,53.19162,4663.1428108,29.65358,883.6416946,12.72588,476.8810573,4.45892,17.9458442,1.25855,66.9272858,84.89,3571.51,26.68,672.86,0.06065,801157.2309999998,0.063615,275510.38,0.0036,28973.05,False,2024,11,November,FY2024-25
2024-11-22,10.68644,915409.7623950411,276.72179,145063.15755466002,0.62,19.14,5102.01,66901.25,129.58,18451.7,107.51,7548.81,27.54,4455.55,121.52,213.15,71.73,2956.06,20.43,23874.77,33.34003,1526.5969053,39.6899,2750.9184958,25.674459999999996,725.2203319,10.51907,373.6278852,4.66943,16.078974100000003,1.25091,65.4309882,85.26,3542.6,25.8,654.45,0.05652,813218.7177781,0.064415,289110.35000000003,0.00373,22339.06,False,2024,11,November,FY2024-25
2024-11-23,2.86894,33020.025189138,180.95932,28771.420212062,0.7,22.81,4991.83,60675.87,118.76,14869.92,51.11,1281.73,7.4,734.8,128.81,220.79,65.3,2640.01,,,29.13414,1249.0447806,29.14028,1690.2522487,21.89005,609.7645315999999,7.34205,240.83340689999997,4.54498,16.831517499999997,0.88094,34.7925733,84.92,3543.1,24.86,643.07,,,,,,,False,2024,11,November,FY2024-25
2024-11-24,1.07779,13308.31997347,158.39601,14445.232629009,0.74,21.52,5005.79,51421.51,106.56,9840.09,77.11,1395.39,4.33,378.32,128.11,216.07,56.93,2005.83,,,32.64199,1296.601054,32.7421,1498.9300403000002,22.16605,597.2911006,7.29918,210.1552431,3.86948,21.1804317,0.88331,30.8846593,82.86,3117.47,21.81,539.34,,,,,,,False,2024,11,November,FY2024-25
2024-11-25,12.68562,803869.803024292,292.37722,162918.00355318602,0.73,21.96,5021.61,71726.73,137.98,20504.35,101.98,7320.63,58.82,6239.74,118.9,202.16,75.48,3402.89,31.45,32790.83,53.73969,2416.5707853000004,66.57787,4081.7016949,34.54767,980.5496731,14.45108,520.3671628,3.18234,18.0279504,1.08626,51.7203123,85.77,3565.05,26.63,702.31,0.06855,803259.312,0.08477,347833.23999999993,0.00816,42819.0,False,2024,11,November,FY2024-25
2024-11-26,11.1245,776000.102467006,276.06253,134642.348744954,0.71,21.36,4952.67,70195.84,132.08,19171.11,216.97,8527.98,17.82,3846.7,115.58,204.71,69.52,3120.56,23.68,27752.12,31.19157,1501.5799198,41.52363,2981.8040127,24.38246,659.9585817999999,10.09018,393.7900209,5.2179199999999994,18.1068642,0.87536,37.906737799999995,81.55,3379.7,25.07,657.81,0.0614,815909.1895409,0.08102,285250.85,0.00965,56181.75,False,2024,11,November,FY2024-25
2024-11-27,10.51482,750056.213041467,261.00896,127343.064610016,0.74,21.94,5038.54,68595.69,138.69,20052.26,119.93,8149.36,18.98,3668.23,118.85,211.61,70.86,3229.85,19.87,24475.97,31.90267,1513.6020672999998,42.25625,3019.2508018999997,25.216,690.8730987,10.20981,396.0995707,4.89396,18.242917400000003,1.1825499999999998,63.6619855,84.78,3500.51,27.23,706.88,0.06217,807464.541,0.117175,328859.71,0.00773,47335.0,False,2024,11,November,FY2024-25
2024-11-28,10.57117,729941.881550757,273.66128,169833.567937165,0.6900000000000001,20.27,5049.35,71091.2,134.46,20657.94,100.33,9771.699999999999,73.29,5034.9,119.66,215.14,73.32,3644.41,19.48,23377.14,32.30053,1569.9695447,42.44573,3064.2314469000003,24.98077,696.4989181,10.47799,423.8718685,4.88463,18.0347423,0.95973,47.8790372,82.89,3460.71,27.31,706.07,0.06538,815083.247,0.0,0.0,0.00696,40375.0,False,2024,11,November,FY2024-25
2024-11-29,11.19366,1085009.0310005627,398.44122,250472.89342302203,0.68,20.49,5199.23,77537.16,144.02,23205.53,126.98,13399.07,12.79,3694.76,120.94,220.01,78.55,4626.96,18.16,23331.6,33.18875,1686.0494061,43.9796,3582.6173265,25.4959,726.8089548999999,11.24398,499.5495953,4.844919999999999,18.0274288,1.0738,51.6008188,87.84,3872.88,25.45,669.17,0.07197,817366.483,0.297695,1449163.48,0.00973,47420.0,False,2024,11,November,FY2024-25
2024-11-30,9.53374,355176.351174118,304.71603,140063.177759378,0.6900000000000001,21.16,5351.71,84697.68,147.28,23527.03,99.10000000000002,8576.58,22.5,4613.92,124.78,225.48,86.16,5305.71,17.81,21141.04,28.10046,1382.886284,34.03481,2660.6391505,22.24151,639.3112348000001,9.3629,430.7124921,4.876110000000001,17.462374500000003,0.90122,37.3188971,96.97,4530.61,25.28,682.24,0.00225,28081.49,0.0,0.0,0.0,0.0,False,2024,11,November,FY2024-25
2024-12-01,1.29777,18692.434804631,184.44138,23103.282589434,0.44,16.810000000000002,5504.49,75107.21,145.71,16430.96,3.73,1107.89,17.65,2745.18,122.59,222.92,74.23,3850.48,,,30.46138,1387.7417789,34.83709,2242.8557414,23.312619999999995,643.2512065000001,8.64126,336.7302486,4.25788,20.4827644,0.88208,21.2270595,99.11,4426.98,25.25,682.32,,,,,,,False,2024,12,December,FY2024-25
2024-12-02,10.85776,782713.3539920452,388.63584,180014.096124904,0.47,19.22,5605.05,95915.61,166.01,25541.57,148.92,8761.56,150.66,10351.55,112.9,197.88,96.45,5414.3,21.96,25376.32,51.77288,2736.5262842,69.68013,5550.6342839,36.46802,1075.3573011,16.606070000000003,733.0890162,3.32727,17.9840493,1.1387999999999998,51.465839599999995,107.06,5212.34,30.52,861.39,0.08107,814887.0965383,0.087405,316150.76,0.01392,111060.0,False,2024,12,December,FY2024-25
2024-12-03,10.05985,758419.8412745821,305.6599,146758.937344629,0.47,18.51,5553.85,89993.99,157.96,23841.5,110.55,7759.95,173.63,12127.99,115.01,204.11,92.12,4795.95,20.44,25003.37,31.39484,1729.3330809,45.54465,3831.4041538,27.32773,752.7901575,12.16737,525.0705452999999,5.0501000000000005,18.6213573,1.07721,45.8732472,107.79,5171.4,29.77,822.44,0.09831,824731.1271962,0.06776,290162.79,0.00612,44100.0,False,2024,12,December,FY2024-25
2024-12-04,9.94432,717039.741573121,303.51613,144587.238540761,0.47,18.51,5619.83,90193.49,157.89,23758.47,111.77,7972.74,72.65,8114.88,117.74,207.76,91.31,4561.13,20.46,24302.43,32.16431,1765.7390894,41.91487,3743.5282176,27.74129,779.3008709,11.03013,472.7745716,5.06431,19.2574615,1.09694,48.63166689999999,106.29,4996.86,29.42,800.5,0.08718,825716.183,0.09952,390816.83,0.00715,60792.7,False,2024,12,December,FY2024-25
2024-12-05,9.65959,791268.301071258,319.86061,155001.14072663302,0.48,18.619999999999997,5562.69,86499.53,151.94,22331.39,257.25,8362.11,297.94,31786.68,122.66,216.4,94.1,4799.43,20.9,24338.79,32.16078,1730.1494477,47.75079,3910.2382057,26.850319999999996,757.0148034,12.32101,511.4696028,5.0287,19.7935467,1.05984,48.3447116,102.28,4708.29,28.76,760.29,0.10502,852100.833,0.107005,425399.25,0.00711,71853.25,False,2024,12,December,FY2024-25
2024-12-06,9.79132,876653.9976096781,306.0283,153586.841362524,0.48,17.79,5480.22,79287.54,145.83,21289.67,244.88,7108.599999999999,25.54,4738.36,124.06,217.81,87.11,4022.77,19.04,22233.68,32.21682,1644.6362459,43.45137,3438.4389748,26.72428,756.5575283,11.410469999999998,442.3328822,5.023509999999999,19.5022229,1.09368,51.3500953,100.78,4603.13,30.85,800.92,0.07304,786577.2732364,0.106705,464228.92999999993,0.00942,72161.8,False,2024,12,December,FY2024-25
2024-12-07,8.02484,231337.371797931,295.96323,93118.109917125,0.48,17.92,5577.86,79101.01,146.52,19611.34,126.49,5748.9,93.03,10041.35,128.56,221.14,84.58,3778.88,18.01,20803.17,30.614309999999996,1467.5293407,33.42648,2424.9361506000005,24.636269999999996,707.0314675,8.679400000000001,320.4638713,5.0599099999999995,21.833335400000003,0.9997,42.6494315,107.42,4983.59,31.21,817.38,0.00195,30508.03,0.0,0.0,0.0,0.0,False,2024,12,December,FY2024-25
2024-12-08,1.17913,14134.803966829,170.14654,19493.191450185,0.52,19.16,5496.59,64347.24,121.46,12373.27,1.8,354.1,45.41,2936.78,129.3,219.42,71.93,2936.1,,,31.209190000000003,1344.8486334,32.136669999999995,1691.5626883,24.12902,655.7245274,7.80247,250.9601319,4.34734,22.290028399999997,1.0366,44.3769457,104.81,4519.34,27.7,719.9,,,,,,,False,2024,12,December,FY2024-25
2024-12-09,10.90676,729597.2143789941,294.04729,138582.744816214,0.5700000000000001,21.3,5466.05,86326.84,157.68,22770.43,101.59,6751.42,51.05,4845.68,115.21,197.53,89.91,4033.34,22.33,23554.31,53.1567,2631.4021421,67.2469,5041.7138377,36.9542,1080.6105112,15.1863,584.3548903,3.37456,20.2878903,1.11703,52.1760853,104.23,4808.94,32.81,871.44,0.09813,821925.9847492,0.092685,407374.79,0.00612,42105.0,False,2024,12,December,FY2024-25
2024-12-10,10.51198,712523.811049164,323.76483,143703.083598903,0.5700000000000001,21.31,5513.79,84053.0,153.28,21888.31,92.28,6695.65,192.46,23927.18,116.56,203.95,90.91,3944.97,23.67,25333.05,31.50746,1560.9542272,43.76066,3376.0197938,26.37258,719.1804696,10.93892,434.609286,5.12786,20.2027187,1.13816,57.3735078,105.98,4886.51,31.27,835.37,0.07488,796576.345,0.113615,362463.15,0.00753,62680.0,False,2024,12,December,FY2024-25
2024-12-11,10.02847,761172.512502578,279.38903,146178.330706398,0.58,20.39,5505.84,80326.73,149.27,21023.09,343.19,9117.61,25.29,3902.75,119.7,210.17,87.41,3501.97,20.42,24293.33,31.63663,1517.0223745,42.78875,3030.3223134,26.77075,733.9394915,10.95681,416.2162322,5.22468,19.2244967,1.1239599999999998,55.4050344,102.94,4653.36,32.01,820.87,0.08158,810198.413,0.07828,357807.10000000003,0.00325,42170.0,False,2024,12,December,FY2024-25
2024-12-12,9.97874,789067.1496153871,275.19654,173292.55175207098,0.65,21.42,5333.41,76196.74,141.94,20164.27,191.82,9330.220000000001,26.54,4090.04,119.16,211.47,85.83,3380.37,19.88,24853.62,30.78512,1479.3586569,42.45066,2906.272514,25.09367,696.4918588,10.65103,408.5550564,5.06061,18.2915966,1.06869,47.047416899999995,93.2,4149.73,34.78,839.61,0.06543,800774.1367959,0.08429,435228.5,0.00667,45029.71,False,2024,12,December,FY2024-25
2024-12-13,11.01971,1220323.495057372,325.3799,160083.010384997,0.64,21.32,5411.65,74454.16,141.6,20172.79,223.75,9379.83,14.62,3637.79,122.1,216.55,82.14,3123.63,19.64,24466.68,32.07297,1486.3543934,43.06223,3230.9264039,25.5859,713.91124,10.8191,398.7545864,5.13427,17.1799584,1.03781,44.8849449,94.31,4135.09,33.09,823.14,0.07114,766391.903,0.105135,504907.48,0.00721,47650.0,False,2024,12,December,FY2024-25
2024-12-14,3.00147,35821.99140839,188.59353,35968.028263912,0.65,22.35,5388.81,68218.53,133.49,16140.54,90.27,1472.71,12.93,1296.59,130.98,223.47,72.22,2396.91,,,31.14156,1295.8961648999998,31.679520000000004,1815.9020342,23.9655,695.5086268,7.93543,265.2799578,5.19875,18.1017678,0.8675,30.7674786,94.81,4179.42,33.16,827.52,,,,,,,False,2024,12,December,FY2024-25
2024-12-15,1.14193,14415.734113162,167.23524,17472.08938901,0.64,19.81,5357.74,57635.58,115.0,10645.89,116.91,1640.7,67.76,8266.22,131.54,220.31,65.12,1898.26,,,30.62311,1171.7541267,31.67619,1351.8798376,22.58401,614.7225942,7.25982,223.2634137,4.28523,19.1033278,0.85528,26.4679194,93.05,3672.0,27.72,647.01,,,,,,,False,2024,12,December,FY2024-25
2024-12-16,12.60146,921474.7493491969,293.33965,159906.08631031102,0.67,20.76,5378.44,76984.49,145.62,20848.39,139.2,6436.15,86.66,6302.98,113.88,196.95,85.53,3033.31,33.29,34197.82,53.46222,2314.8116897,61.24489,4283.0142547,35.984989999999996,1048.2955059,13.78121,472.4542031,3.47494,17.9324012,0.92019,37.5826192,94.73,4049.5,35.64,854.55,0.07216,779419.284,0.112315,501475.19,0.00467,39120.0,False,2024,12,December,FY2024-25
2024-12-17,10.9264,902631.859624143,268.72262,147562.595326086,0.64,20.45,5372.01,77394.28,144.12,20148.59,68.05,7705.59,16.74,3998.88,113.78,203.04,80.8,2773.6,24.37,27173.92,31.49906,1387.9726446,41.64719,2666.357856,25.47076,699.9317811999999,9.99201,388.2582773,5.228179999999999,17.792000400000003,0.95352,41.4834388,90.03,3858.47,31.85,788.49,0.05428,782969.771,0.101575,437735.75000000006,0.0071,78650.0,False,2024,12,December,FY2024-25
2024-12-18,10.57987,750039.843651593,271.68075,132134.066194122,0.65,20.36,5342.22,73236.05,143.77,19534.84,96.62,7074.620000000001,23.7,4380.82,115.36,208.97,78.05,2745.01,21.34,25691.08,31.95147,1417.0667402,49.09762,3332.2558996,25.40929,713.3883764999999,10.96484,422.2013950000001,5.2937199999999995,20.1192892,0.9451299999999998,39.4113192,86.59,3682.9,30.13,753.14,0.05647,777542.4706688,0.09236,401815.68999999994,0.00615,33030.0,False,2024,12,December,FY2024-25
2024-12-19,10.65304,817891.187882115,266.43151,139079.674942984,0.65,19.31,5354.3,74296.62,139.57,20229.94,104.27,7291.209999999998,27.49,3559.9,115.29,211.64,76.82,2871.1,19.42,24436.45,32.83325,1476.2762269999998,42.42624,2945.3375144,25.90701,737.3472344,10.06682,391.4582207,5.25695,19.3252352,0.95647,40.4622674,86.54,3657.44,30.67,780.4,0.05434,767945.2291162,0.09219,443350.89,0.00744,53941.4,False,2024,12,December,FY2024-25
2024-12-20,10.68267,950939.2682382971,276.68944,153686.341771906,0.52,15.13,5352.75,73223.48,141.48,20040.98,99.38,7002.0,55.97,7503.36,121.41,218.18,74.14,3050.01,20.53,25096.97,34.416979999999995,1550.6185476,43.40523,3245.6528569,26.59196,763.3122779,10.63441,407.7522848,5.1909600000000005,18.1457276,0.98545,41.4452303,86.98,3662.47,29.11,743.73,0.07754,780162.1055103998,0.07468,448322.99,0.00472,31205.7,False,2024,12,December,FY2024-25
2024-12-21,8.06303,239017.999592973,220.92888,83633.47254585101,0.51,15.18,5379.54,68924.5,143.41,17748.72,86.19999999999999,4879.03,19.63,4340.49,131.97,227.3,71.82,2895.22,16.83,20216.85,31.687220000000003,1327.9736231,32.26044,1994.0695827,23.56263,672.5638501,7.91049,282.45501409999997,5.25284,19.1001707,1.02276,49.518218000000005,88.31,3727.77,27.04,687.33,0.00169,21427.78,0.0,0.0,0.0,0.0,False,2024,12,December,FY2024-25
2024-12-22,1.18926,13519.735483484,163.72618,17498.633365769,0.54,14.51,5285.35,54933.41,115.79,10601.13,2.8600000000000003,360.58,16.18,1011.13,133.71,226.03,59.93,2099.65,,,33.10463,1304.4114619,31.8178,1449.6553711,22.8569,619.072407,6.9758700000000005,213.4568864,4.42051,18.1492616,0.82313,31.3197598,84.69,3232.49,23.3,559.23,,,,,,,False,2024,12,December,FY2024-25
2024-12-23,11.47048,949652.808166267,273.51335,147762.998729758,0.54,15.55,5282.19,75243.27,144.54,21343.73,116.36,6863.08,19.43,3331.79,120.95,205.79,75.83,3322.68,21.65,23651.64,58.33764,2535.4033695,67.20709,4985.735504599999,36.86675,1081.0194801,14.045659999999998,523.5790245,3.44184,18.4626338,1.0033800000000002,47.7073415,86.54,3618.45,27.66,706.52,0.06123,760934.8010966,0.104275,446388.47,0.00365,29475.0,False,2024,12,December,FY2024-25
